"","date","SO2_1","CO_6","NO_7","NO2_8","PM2.5_9","PM10_10","O3_14","TOL_20","BEN_30","EBE_35","TCH_42","NMHC_44","temp_avg","temp_max","temp_min","precipitation","humidity","wind_avg_speed"
"1243",2011-04-18,6.19148936170213,0.2675,7.60243055555556,33.09375,10.2708333333333,23.9826388888889,80.0808383233533,2.26111111111111,0.486111111111111,0.740277777777778,1.40033333333333,0.198916666666667,15.3,22.5,5.6,0,42,9.3
"1315",2011-04-19,6.12083333333333,0.249583333333333,6.75,28.2951388888889,12.3125,24.6006944444444,73.4226190476191,2.41319444444444,0.547222222222222,0.859722222222222,1.41575,0.1935,15.9,21.4,10.7,0,58,10.6
"1387",2011-04-20,6.175,0.239166666666667,7.14756944444444,26.7430555555556,10.6944444444444,17.1666666666667,56.8333333333333,1.90763888888889,0.551388888888889,0.983333333333333,1.43391666666667,0.188916666666667,15.5,20.9,12.2,1.52,76,12.4
"1459",2011-04-21,6.54166666666667,0.245416666666667,4.45138888888889,20.7604166666667,9.5625,14.4861111111111,66.6101190476191,1.37361111111111,0.398611111111111,0.8125,1.40375,0.185583333333333,14,20.3,10,4.83,80,10.7
"1531",2011-04-22,5.90833333333333,0.2125,4,17.9097222222222,3.95804195804196,7.25,71.2865671641791,1.07569444444444,0.309027777777778,0.673611111111111,1.41833333333333,0.184833333333333,11,15.1,8.6,27.94,86,10.9
"1603",2011-04-23,6.85,0.254583333333333,5.24826388888889,25.625,5.45714285714286,8.60763888888889,60.2857142857143,1.05347222222222,0.331944444444444,0.561805555555556,1.42766666666667,0.189666666666667,12.1,17,8.9,1.78,80,3.9
"1675",2011-04-24,6.15416666666667,0.225,4.29166666666667,17.9305555555556,5.25,8.59375,70.1994047619048,1.00416666666667,0.271527777777778,0.51875,1.40016666666667,0.185583333333333,14.2,19.6,8.7,1.02,67,12
"1747",2011-04-25,6.05063291139241,0.256962025316456,7.8586387434555,27.565445026178,6.98611111111111,11.2916666666667,66.9464285714286,2.05704225352113,0.664583333333333,0.783098591549296,1.41076271186441,0.188305084745763,15.2,21,9.4,0,65,12.6
"1819",2011-04-26,6.12068965517241,0.270689655172414,8.3556338028169,31.3415492957746,9.49305555555556,12.5451388888889,74.8065476190476,2.33384615384615,0.461538461538462,0.711538461538462,1.43566037735849,0.205094339622642,15.2,20.7,9.9,1.27,61,10.7
"1891",2011-04-27,6.14166666666667,0.330833333333333,13.3090277777778,42.578125,15.8194444444444,22.1354166666667,83.8779761904762,2.61328671328671,0.602797202797203,0.876923076923077,1.45375,0.217166666666667,16.1,24,7.8,0,53,7
"1963",2011-04-28,6.20083682008368,0.325523012552301,12.655652173913,48.4939130434783,15.4825174825175,23.1818181818182,74.0477611940298,3.74042553191489,0.687323943661972,1.2830985915493,1.47613445378151,0.222605042016807,17.1,24,8,0,49,8.7
"2031",2011-04-29,6.10460251046025,0.282916666666667,8.65451388888889,36.5052083333333,13.9027777777778,21.8125,75.6716417910448,2.33541666666667,0.524305555555556,0.997916666666667,1.4455,0.201416666666667,14.6,20.4,9.3,0,67,9.4
"2097",2011-04-30,6.00833333333333,0.242916666666667,6.03472222222222,27.3125,7.50694444444444,11.6284722222222,66.5803571428571,1.46805555555556,0.445833333333333,0.849305555555556,1.46741666666667,0.194117647058824,13.4,16.2,10.9,0,79,11.7
"25",2011-05-01,6.19166666666667,0.23625,5.34895833333333,24.7309027777778,7.18055555555556,10.9548611111111,70.9970238095238,1.36319444444444,0.400694444444444,0.752083333333333,1.46525,0.191583333333333,15.1,20.4,11,1.02,67,10.6
"97",2011-05-02,5.82083333333333,0.250416666666667,7.29513888888889,31.4652777777778,8.61805555555556,14.7083333333333,60.5565476190476,1.77916666666667,0.417361111111111,0.824305555555556,1.4315,0.191583333333333,15.7,22.6,10.5,4.06,73,6.9
"169",2011-05-03,6.09166666666667,0.30875,17.8362369337979,44.5714285714286,11.3819444444444,17.90625,44.3922155688623,3.32152777777778,0.746527777777778,1.26388888888889,1.479,0.207916666666667,16.6,22.5,9.3,0,64,10.7
"241",2011-05-04,6.15481171548117,0.299163179916318,17.1234782608696,42.975652173913,10.0347222222222,15.9094076655052,53.9522388059701,4.2268115942029,0.679432624113475,1.12553191489362,1.51733333333333,0.23325,16.7,22.8,9,0,50,8.9
"313",2011-05-05,6.62605042016807,0.339915966386555,23.2017543859649,52.6087719298246,11.7847222222222,19.9154929577465,49.2529761904762,4.70347222222222,0.758333333333333,1.22291666666667,1.54779661016949,0.239491525423729,16.3,23.9,7.5,0,54,6.3
"385",2011-05-06,5.86134453781513,0.234934497816594,7.64583333333333,29.1614583333333,13.3055555555556,25.2020905923345,70.6220238095238,2.58461538461538,0.541666666666667,0.898611111111111,1.43866666666667,0.181416666666667,18.5,23,13.7,0,62,16.7
"457",2011-05-07,5.73640167364017,0.211574074074074,6.33913043478261,25.2695652173913,9.63888888888889,15.6597222222222,63.2537313432836,1.57291666666667,0.377083333333333,0.752083333333333,1.4295,0.175416666666667,15,18,12,0,72,15.7
"529",2011-05-08,5.80833333333333,0.247488584474886,9.23958333333333,30.7569444444444,7.21527777777778,13.7048611111111,57.6071428571429,1.9984375,0.39609375,0.621875,1.49016666666667,0.18925,15.4,21.3,7.2,17.02,64,8.3
"601",2011-05-09,6.52916666666667,0.310833333333333,19.9460869565217,51.9460869565217,11.9305555555556,22.7013888888889,45.8898809523809,3.91439393939394,0.688888888888889,0.908148148148148,1.49238532110092,0.213302752293578,17.9,27,8.3,0,58,5.2
"673",2011-05-10,6.70434782608696,0.242489270386266,11.1001757469244,40.2302284710018,13.3284671532847,25.2669039145907,62.693009118541,3.50073529411765,0.569343065693431,0.835766423357664,1.463125,0.197232142857143,19.3,26.5,10.2,0,55,7.2
"745",2011-05-11,6.85777777777778,0.242543859649123,11.1403197158082,38.1651865008881,11.8560606060606,21.7028985507246,62.009375,2.90151515151515,0.521212121212121,0.665151515151515,1.43075471698113,0.193207547169811,20,27.4,10.7,0,48,6.1
"817",2011-05-12,6.86666666666667,0.270416666666667,12.7482638888889,46.6423611111111,12.8819444444444,26.09375,53.8095238095238,3.77222222222222,0.536111111111111,0.890277777777778,1.41116666666667,0.19275,18.8,23.6,14.3,0,59,6.9
"889",2011-05-13,6.51260504201681,0.244117647058824,9.94444444444444,38.2118055555556,11.8541666666667,21.6354166666667,67.0898203592814,2.46458333333333,0.482638888888889,0.694444444444444,1.38408333333333,0.1815,20.6,27.1,13.9,0.25,53,6.3
"961",2011-05-14,6.525,0.225833333333333,9.38715277777778,37.03125,13.2569444444444,23.4965277777778,51.9672619047619,2.75944055944056,0.465734265734266,0.765034965034965,1.448,0.184083333333333,17.6,27.6,10.6,0,69,10.4
"1033",2011-05-15,5.98333333333333,0.194583333333333,4.89236111111111,16.5486111111111,5.29861111111111,12.6666666666667,69.4851190476191,0.945833333333333,0.232638888888889,0.425694444444444,1.34516666666667,0.177333333333333,14.4,22,6.2,3.56,48,15.6
"1105",2011-05-16,6.22268907563025,0.223529411764706,9.03993055555556,29.5885416666667,8.21527777777778,14.8506944444444,65.4537313432836,1.98251748251748,0.437762237762238,0.560839160839161,1.35898305084746,0.178728813559322,17,24.3,8.8,0,49,7.4
"1177",2011-05-17,6.11344537815126,0.228870292887029,10.5451388888889,40.3125,12.4027777777778,26.0347222222222,56.0416666666667,2.98181818181818,0.551048951048951,0.831468531468532,1.41358333333333,0.187666666666667,17.8,25.4,10.1,0,57,7.8
"1249",2011-05-18,5.93333333333333,0.214644351464435,10.7652173913043,33.544347826087,11.6805555555556,25.3101045296167,54.8358208955224,2.82222222222222,0.484722222222222,0.751388888888889,1.38033898305085,0.181779661016949,18.7,25,12.6,0,51,12.6
"1321",2011-05-19,5.65822784810127,0.197489539748954,8.47222222222222,28.0034722222222,8.3986013986014,12.9265734265734,53.1976047904192,1.89722222222222,0.384722222222222,0.659027777777778,1.33933333333333,0.161666666666667,15.2,19.1,11.3,3.3,70,8.1
"1393",2011-05-20,6.50416666666667,0.244351464435146,17.4513888888889,39.2395833333333,10.4375,17.1319444444444,47.8898809523809,3.15625,0.520833333333333,0.799305555555556,1.40756302521008,0.180168067226891,18.1,26,8.9,0,52,6.1
"1465",2011-05-21,5.95416666666667,0.215,7.54861111111111,36.2413194444444,12.1944444444444,19.9548611111111,72.9791666666667,2.20486111111111,0.461805555555556,0.6625,1.38191666666667,0.170083333333333,20.3,27,11.6,0,46,6.3
"1537",2011-05-22,5.90416666666667,0.209583333333333,6.66666666666667,34.34375,11.5277777777778,19.2638888888889,68.3273809523809,2.29469696969697,0.474242424242424,0.671212121212121,1.40275,0.1685,20.8,28,13.8,0.25,50,7.8
"1609",2011-05-23,6.0625,0.249583333333333,11.0625,43.5243055555556,12.4513888888889,21.5381944444444,69.1295180722892,2.92089552238806,0.62910447761194,0.858955223880597,1.40575,0.173416666666667,21.6,30,12.1,0,46,6.3
"1681",2011-05-24,6.28333333333333,0.265044247787611,12.75,44.9010416666667,11.7083333333333,21.0972222222222,66.8089552238806,3.45069444444444,0.583333333333333,0.894444444444444,1.39833333333333,0.180083333333333,23.6,31.2,13.9,0,39,6.1
"1753",2011-05-25,6.60416666666667,0.285407725321888,13.7621527777778,54.3489583333333,13.7083333333333,25.5451388888889,64.5863095238095,3.91748251748252,0.686013986013986,0.983916083916084,1.43216666666667,0.201916666666667,24.1,32,14.6,0,33,7
"1825",2011-05-26,6.3125,0.27,12.3020833333333,44.2326388888889,16.3125,33.979020979021,68.3601190476191,3.71214285714286,0.582638888888889,0.905555555555556,1.40591666666667,0.183833333333333,23.1,30.5,16,0,40,12
"1897",2011-05-27,5.76666666666667,0.259583333333333,11.6091549295775,40.6232394366197,13.2569444444444,22.4340277777778,47.8282208588957,2.82898550724638,0.589855072463768,0.981159420289855,1.34776785714286,0.1475,18.8,25.7,14.7,1.02,77,7
"1969",2011-05-28,5.82017543859649,0.250438596491228,9.60727272727273,33.6272727272727,10.4166666666667,17.7018181818182,52.0031347962382,2.60504201680672,0.399159663865546,0.752941176470588,1.40873786407767,0.163592233009709,20.8,28.5,12.2,4.57,62,5.6
"2037",2011-05-29,5.65789473684211,0.206113537117904,5.34690265486726,22.604609929078,12.0977443609023,21.4837545126354,66.5092592592593,1.66842105263158,0.369172932330827,0.631578947368421,1.36453703703704,0.150277777777778,22.4,29,15.4,2.29,53,11.9
"2103",2011-05-30,5.7875,0.2375,10.1860869565217,30.2916666666667,12.8263888888889,23.9407665505226,48.9910714285714,2.12986111111111,0.465972222222222,0.781118881118881,1.35491666666667,0.14625,18.2,23,15,10.41,79,10.2
"2163",2011-05-31,5.7125,0.228947368421053,7.90625,26.0677083333333,7.3125,14.1597222222222,55.9434523809524,2.53802816901408,0.330985915492958,0.652112676056338,1.33958333333333,0.145666666666667,18.4,24,12,7.62,65,12
"31",2011-06-01,5.50833333333333,0.245814977973568,6.56042031523643,20.507880910683,5.49305555555556,12.6770833333333,71.244776119403,2.3062015503876,0.37910447761194,0.57910447761194,1.33058333333333,0.15825,15.2,22,8.3,0,43,19.3
"103",2011-06-02,5.60416666666667,0.255,6.16666666666667,22.6649305555556,8.875,19.1493055555556,77.4805970149254,2.29097222222222,0.388888888888889,0.532638888888889,1.34233333333333,0.15475,16.1,22.3,8.6,0,48,16.1
"175",2011-06-03,5.79166666666667,0.276666666666667,6.98090277777778,30.4027777777778,9.35416666666667,16.4425087108014,79.2678571428571,2.20972222222222,0.402083333333333,0.609027777777778,1.35675,0.15925,17.3,24,11,0,47,9.1
"247",2011-06-04,5.8771186440678,0.275105485232068,8.13438045375218,33.4694589877836,9.07801418439716,15.1760563380282,68.2372372372372,2.11205673758865,0.458156028368794,0.64468085106383,1.38794871794872,0.162905982905983,18.2,25.3,11.3,0,53,6.7
"319",2011-06-05,5.79497907949791,0.252301255230126,5.37217391304348,26.6417391304348,8.09154929577465,13.0115384615385,71.5253731343284,1.7,0.423333333333333,0.523333333333333,1.37243697478992,0.156302521008403,19.6,27,11.9,0,55,9.6
"391",2011-06-06,5.80833333333333,0.285833333333333,11.2170138888889,44.9461805555556,10.6666666666667,17.5905797101449,56.0386904761905,3.15833333333333,0.677272727272727,0.868939393939394,1.37508333333333,0.154583333333333,16.2,20.1,13.7,3.05,87,5.4
"463",2011-06-07,5.8,0.28125,11.1391304347826,42.7426086956522,9.09722222222222,13.8368055555556,50.2857142857143,2.83055555555556,0.609722222222222,0.859722222222222,1.35766666666667,0.157416666666667,15.2,19.5,12,22.1,87,5.7
"535",2011-06-08,5.9125,0.276666666666667,9.70774647887324,31.5982456140351,8.13888888888889,12.7013888888889,57.6934523809524,2.99295774647887,0.522222222222222,0.752777777777778,1.34025,0.156583333333333,17.6,23,11.1,7.87,55,9.3
"607",2011-06-09,6.00833333333333,0.295416666666667,15.4651567944251,39.2857142857143,12.5347222222222,23.1423611111111,62.2886904761905,3.22377622377622,0.620138888888889,0.908333333333333,1.40333333333333,0.176166666666667,18.1,24.6,9.8,0,49,11.5
"679",2011-06-10,5.94166666666667,0.2775,11.8292682926829,37.1826086956522,11.3194444444444,18.6527777777778,60.9285714285714,2.70802919708029,0.541605839416058,0.718248175182482,1.37216666666667,0.168833333333333,18.8,25.2,10.5,0,49,5.7
"751",2011-06-11,5.84583333333333,0.267916666666667,9.78645833333333,30.0451388888889,8.78321678321678,15.8041958041958,56.7708333333333,2.25187969924812,0.432330827067669,0.604511278195489,1.35525,0.160666666666667,20.4,28,12.1,0,45,7
"823",2011-06-12,6.06666666666667,0.254583333333333,8.74305555555556,30.6041666666667,10.2777777777778,17.5520833333333,57.3392857142857,2.31818181818182,0.468531468531469,0.700699300699301,1.39433333333333,0.171833333333333,23.1,31,12.6,0,37,10.9
"895",2011-06-13,6.00420168067227,0.269327731092437,12.7539267015707,39.6445993031359,9.72916666666667,18.1111111111111,55.4776119402985,3.22608695652174,0.676978417266187,0.828057553956835,1.36386554621849,0.169495798319328,24.3,31,17.2,0,33,8.1
"967",2011-06-14,6.22268907563025,0.284100418410042,12.5559440559441,42.4965034965035,11.7013888888889,22.6701388888889,60.5299401197605,3.55886524822695,0.545454545454545,0.864335664335664,1.37737288135593,0.17864406779661,24,31.3,13.9,0,32,8
"1039",2011-06-15,6.56118143459916,0.320168067226891,18.6567944250871,49.8292682926829,14.7638888888889,25.98606271777,60.3293413173653,4.44236111111111,0.746527777777778,1.14097222222222,1.4046218487395,0.186302521008403,25.2,33,15.1,0,34,8.5
"1111",2011-06-16,6.18487394957983,0.289029535864979,13.8708551483421,41.369982547993,11.9097222222222,22.4895833333333,61.2604790419162,3.20769230769231,0.656944444444444,0.903472222222222,1.40391666666667,0.1825,24.9,31.3,16.4,0,36,9.3
"1183",2011-06-17,6.1673640167364,0.26375,14.2118055555556,41.1215277777778,11.0486111111111,22.7048611111111,57.6317365269461,2.91180555555556,0.632638888888889,0.915277777777778,1.40521008403361,0.174789915966387,24.2,31,13.5,0,36,12.2
"1255",2011-06-18,5.85833333333333,0.213333333333333,7.41145833333333,26.8836805555556,7.59027777777778,16.3333333333333,64.3779761904762,2.14045801526718,0.440458015267176,0.657251908396947,1.35616666666667,0.165916666666667,23.5,30,16.3,0,30,10.9
"1327",2011-06-19,6.24583333333333,0.26125,8.65277777777778,37.1614583333333,11.7013888888889,21.7743055555556,77.4196428571429,2.18166666666667,0.500833333333333,0.6775,1.40275,0.17475,23.3,32.1,11.5,0,29,5.6
"1399",2011-06-20,6.53333333333333,0.297083333333333,15.824347826087,51.4417391304348,16.3055555555556,30.7142857142857,54.9613095238095,3.8969696969697,0.953787878787879,1.25909090909091,1.4355,0.186083333333333,26.6,35,15.7,0,34,8.5
"1471",2011-06-21,6.65833333333333,0.27907949790795,17.8306878306878,48.1375661375661,14.7062937062937,27.6655052264808,52.2477611940298,4.27,0.798571428571429,1.14071428571429,1.45151260504202,0.208991596638655,28.8,37,17.4,0,28,11.5
"1543",2011-06-22,6.48333333333333,0.262916666666667,14.4480286738351,43.4336917562724,13.8888888888889,29.8576388888889,53.3452380952381,3.61,0.633571428571429,0.885,1.40691666666667,0.18825,26.7,34,16.2,0,27,14.3
"1615",2011-06-23,6.44166666666667,0.241666666666667,6.56597222222222,33.2725694444444,11.027972027972,21.4055944055944,77.5863095238095,2.428,0.4472,0.7288,1.41216666666667,0.179916666666667,25.2,33,13.8,0,26,7.6
"1687",2011-06-24,6.525,0.277083333333333,10.2482638888889,38.078125,15.4685314685315,31.0731707317073,84.6220238095238,2.4728,0.6248,0.8768,1.34115044247788,0.158672566371681,25.3,34,15.8,0,35,7.2
"1759",2011-06-25,6.8125,0.296666666666667,9.78125,42.2743055555556,16.7972027972028,32.4788732394366,77.3154761904762,2.52765957446808,0.592253521126761,0.896478873239437,1.40220183486239,0.179724770642202,28.4,36,17.5,0,29,5.7
"1831",2011-06-26,6.64583333333333,0.26875,8.48090277777778,32.9010416666667,19.5625,41.356890459364,83.8898809523809,2.0006993006993,0.546853146853147,0.823076923076923,1.38575,0.165333333333333,30.6,38,20.7,0,29,6.5
"1903",2011-06-27,7.20675105485232,0.270833333333333,10.9600694444444,41.6232638888889,19.9510489510489,43.2140350877193,69.0952380952381,2.89510489510489,0.64965034965035,0.937762237762238,1.39366666666667,0.17225,30.9,38,21.1,0,26,10.9
"1975",2011-06-28,7.37394957983193,0.29875,15.3710247349823,50.5982300884956,23.5352112676056,51.6319444444444,61.2784431137725,4.18888888888889,0.809722222222222,1.1875,1.47680672268908,0.189579831932773,29.7,37,19.2,0,26,12.4
"2043",2011-06-29,6.64782608695652,0.256903765690377,7.61971830985915,28.9735915492958,16.0144927536232,34.7383512544803,70.948948948949,2.72013888888889,0.551388888888889,0.818055555555556,1.33686440677966,0.154491525423729,26.7,35,18.8,0,36,11.9
"2109",2011-06-30,6.81276595744681,0.269456066945607,9.00350877192983,34.8105263157895,12.7625899280576,26.3038869257951,76.555223880597,2.62727272727273,0.672727272727273,0.927972027972028,1.34478991596639,0.158739495798319,26.2,35,16.1,0,31,9.4
"37",2011-07-01,6.85355648535565,0.263598326359833,8.96819787985866,36.4628975265018,14.6388888888889,34.8315789473684,75.8154761904762,2.68402777777778,0.604166666666667,0.865277777777778,1.35158333333333,0.153416666666667,27.4,35.1,17.1,0,30,10.9
"109",2011-07-02,6.90833333333333,0.280416666666667,11.6163194444444,41.7152777777778,15.3402777777778,31.8472222222222,61.6726190476191,2.78611111111111,0.576388888888889,0.788888888888889,1.37916666666667,0.167583333333333,28.6,36,18.6,0,26,10.4
"181",2011-07-03,6.43333333333333,0.24875,6.80555555555556,27.5642361111111,14.1285714285714,30.2395833333333,69.5327380952381,2.01748251748252,0.406944444444444,0.630555555555556,1.36891666666667,0.165083333333333,26.3,32.1,19.3,0,24,15
"253",2011-07-04,6.48333333333333,0.27375,8.72791519434629,37.434628975265,14.3286713286713,25.6388888888889,86.659509202454,2.05,0.572142857142857,0.740714285714286,1.3575,0.154,25.4,32,17.3,0,35,6.5
"325",2011-07-05,6.78242677824268,0.292857142857143,10.2094717668488,42.4918032786885,14.9064748201439,25.5416666666667,77.0870967741936,3.24718309859155,0.623943661971831,0.802112676056338,1.38075,0.166583333333333,27.2,35,16.8,0,27,12.2
"397",2011-07-06,6.22033898305085,0.256903765690377,10.3970856102004,31.7030965391621,9.94405594405594,22.1006944444444,68.1974110032362,2.90714285714286,0.53943661971831,0.712676056338028,1.37558333333333,0.165166666666667,27.3,33,18.8,0,25,14.1
"469",2011-07-07,6.04291845493562,0.252301255230126,9.90405904059041,32.3413284132841,10.1970802919708,22.3789473684211,71.4019292604502,2.71875,0.559722222222222,0.735416666666667,1.379,0.168,24.3,31,14.7,0,25,13
"541",2011-07-08,5.88284518828452,0.224789915966387,9.62705667276051,32.4862888482633,10.5797101449275,22.3449477351916,60.1290322580645,2.5589928057554,0.477777777777778,0.673426573426573,1.35791666666667,0.1645,23.3,31,12.4,0,26,8.1
"613",2011-07-09,5.5875,0.201339285714286,6.92975970425139,23.916820702403,7.34965034965035,15.9616724738676,51.8381877022654,1.78333333333333,0.389583333333333,0.615492957746479,1.34866666666667,0.150166666666667,26,33,16.2,0,30,10.9
"685",2011-07-10,5.47083333333333,0.206481481481481,5.31132075471698,27.5754716981132,7.66433566433566,14.1041666666667,69.8974358974359,1.82083333333333,0.379861111111111,0.563194444444444,1.40541666666667,0.16325,27.1,34,15.3,0,23,10
"757",2011-07-11,6.05020920502092,0.297222222222222,15.1626617375231,53.3789279112754,15.5070422535211,30.5618374558304,64.3322580645161,3.57253521126761,0.754861111111111,0.888194444444444,1.49416666666667,0.196,26.6,36,14.4,0,22,10.2
"829",2011-07-12,5.63333333333333,0.244736842105263,13.1928571428571,38.5946428571429,11.6944444444444,28.6503496503496,58.2710280373832,3.88045112781955,0.645138888888889,0.992028985507246,1.4315,0.180416666666667,24.7,32,15.7,0,32,15.7
"901",2011-07-13,5.16666666666667,0.212916666666667,6.63763066202091,19.9947735191638,7.24647887323944,12.5673758865248,71.244776119403,2.42957746478873,0.44375,0.627777777777778,1.33141666666667,0.138083333333333,20.4,25.8,14.9,0,43,21.9
